sample_id,time_min,distance_km,location_gps_list
local,104.0,7.5009999999999994,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,100.0,8.2,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,81.0,6.846,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,24.0,1.6469999999999998,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,41.0,3.907,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,51.0,4.364,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,130.0,9.600999999999999,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7124193, 12.6174369)]"
local,89.0,7.4,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,24.0,2.348,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,61.0,5.446000000000001,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,110.0,9.0,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7124193, 12.6174369)]"
local,84.0,7.0600000000000005,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.713852, 12.6059814)]"
local,89.0,7.4,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,114.0,8.401,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,114.0,8.401,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,59.0,5.311,"[(55.7159645, 12.6037297), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7002918, 12.5998949)]"
local,82.0,6.0009999999999994,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,87.0,7.26,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,21.0,2.154,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,21.0,2.154,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,78.0,6.6,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.712065, 12.6073788)]"
local,27.0,2.515,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,40.0,2.75,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,46.0,4.2780000000000005,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,29.0,2.058,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.711313, 12.592417)]"
local,30.0,2.2540000000000004,"[(55.703952, 12.596358), (55.6987092, 12.5949272), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,15.0,1.692,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,106.0,8.6,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,82.0,6.946,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,120.0,8.801,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,83.0,7.006,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.713852, 12.6059814)]"
local,110.0,8.9,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7135967, 12.6114968)]"
local,13.0,1.476,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,110.0,9.0,"[(55.7159645, 12.6037297), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,87.0,7.300000000000001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.712065, 12.6073788)]"
local,17.0,1.816,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,63.0,5.478,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,27.0,2.015,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,97.0,8.0,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,73.0,6.148,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,86.0,7.206,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,28.0,2.115,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,32.0,3.287,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7002918, 12.5998949)]"
local,24.0,1.6469999999999998,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,46.0,4.2780000000000005,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,109.0,8.9,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,26.0,1.915,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,94.0,7.800000000000001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,50.0,4.364,"[(55.709165, 12.601148), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,95.0,7.8,"[(55.7105449, 12.5975367), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,42.0,2.901,"[(55.7105449, 12.5975367), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,40.0,3.411,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,41.0,3.511,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,37.0,2.7150000000000003,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,90.0,7.460000000000001,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7135967, 12.6114968)]"
local,53.0,3.7009999999999996,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,35.0,2.447,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,101.0,7.301,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7135967, 12.6114968)]"
local,112.0,8.201,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7124193, 12.6174369)]"
local,35.0,3.4539999999999997,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,79.0,5.907,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,66.0,5.7459999999999996,"[(55.709165, 12.601148), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,85.0,7.0,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,42.0,4.007000000000001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,81.0,6.876,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,112.0,9.1,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7182484, 12.6167612)]"
local,37.0,2.7150000000000003,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,22.0,2.2079999999999997,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,54.0,4.911,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7002918, 12.5998949)]"
local,100.0,8.2,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,47.0,3.5359999999999996,"[(55.7159645, 12.6037297), (55.7052283, 12.5905656), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,42.0,2.9469999999999996,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,102.0,8.4,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7182484, 12.6167612)]"
local,39.0,3.756,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,24.0,1.6469999999999998,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,95.0,7.8,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,103.0,8.4,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,39.0,3.756,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,93.0,7.7,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,23.0,1.721,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,88.0,7.4,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,21.0,2.154,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,17.0,1.816,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,106.0,8.6,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,27.0,2.015,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6986671, 12.589858), (55.698412, 12.590951)]"
local,82.0,6.946,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,37.0,3.649,"[(55.7089352, 12.5929593), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,88.0,6.547000000000001,"[(55.703952, 12.596358), (55.6987092, 12.5949272), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,27.0,2.042,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,97.0,8.0,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.712065, 12.6073788)]"
local,28.0,2.085,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,61.0,5.446000000000001,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,94.0,7.001,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,11.0,0.722,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.7048818, 12.590707), (55.7042097, 12.5918875)]"
local,43.0,4.038,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,48.0,4.407,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,43.0,3.001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,106.0,8.6,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,85.0,7.1,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,110.0,8.100999999999999,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.713852, 12.6059814)]"
local,86.0,7.206,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,83.0,6.0009999999999994,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,102.0,8.4,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,93.0,7.66,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,112.0,8.201,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,82.0,6.0009999999999994,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,69.0,5.079,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,85.0,7.149,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,20.0,2.015,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,49.0,4.345,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.7048818, 12.590707), (55.7042097, 12.5918875)]"
local,90.0,7.5,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,87.0,7.248,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,87.0,7.248,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,105.0,8.6,"[(55.7159645, 12.6037297), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,82.0,6.953999999999999,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,93.0,7.7,"[(55.7105449, 12.5975367), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,98.0,8.1,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,22.0,2.2079999999999997,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,104.0,7.701,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7182484, 12.6167612)]"
local,87.0,7.3,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,30.0,2.158,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.711313, 12.592417)]"
local,94.0,7.800000000000001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,92.0,7.606,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,116.0,8.501000000000001,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7135967, 12.6114968)]"
local,45.0,4.064,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,91.0,7.542,"[(55.7089352, 12.5929593), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,88.0,7.4,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.713852, 12.6059814)]"
local,93.0,7.699999999999999,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7182484, 12.6167612)]"
local,41.0,3.511,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,66.0,5.7459999999999996,"[(55.709165, 12.601148), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,91.0,7.6000000000000005,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,46.0,3.9109999999999996,"[(55.7159645, 12.6037297), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,37.0,3.5780000000000003,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,57.0,5.0569999999999995,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.711313, 12.592417)]"
local,87.0,7.3,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,107.0,8.7,"[(55.7123236, 12.6004495), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,98.0,8.1,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,100.0,8.2,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,13.0,1.476,"[(55.704515, 12.5939), (55.7048818, 12.590707), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,64.0,5.611,"[(55.70459, 12.599008), (55.6985552, 12.6005174), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,31.0,2.225,"[(55.703952, 12.596358), (55.6987092, 12.5949272), (55.7048818, 12.590707), (55.7042097, 12.5918875)]"
local,87.0,7.248,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,94.0,7.8,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,87.0,7.3,"[(55.7105449, 12.5975367), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,89.0,7.4,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,17.0,1.8210000000000002,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,122.0,8.901,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,111.0,9.0,"[(55.715447, 12.604373), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7157369, 12.6113569)]"
local,88.0,7.3,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,24.0,1.6469999999999998,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,53.0,3.819,"[(55.703952, 12.596358), (55.6987092, 12.5949272), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,25.0,1.7469999999999999,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,89.0,7.4,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,20.0,2.015,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,92.0,7.606,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,122.0,8.901,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,111.0,8.201,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7106516, 12.6064528)]"
local,90.0,7.5,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.714467, 12.6071993)]"
local,32.0,2.915,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,127.0,9.401,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7124193, 12.6174369)]"
local,21.0,1.5730000000000002,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,29.0,2.6109999999999998,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,100.0,8.2,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,92.0,7.711,"[(55.7109262, 12.6050831), (55.6985552, 12.6005174), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,40.0,2.75,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,70.0,6.0569999999999995,"[(55.709165, 12.601148), (55.6985552, 12.6005174), (55.7052283, 12.5905656), (55.711313, 12.592417)]"
local,42.0,4.011,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7002918, 12.5998949)]"
local,45.0,4.064,"[(55.707569, 12.599947), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,103.0,8.4,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7135967, 12.6114968)]"
local,87.0,7.26,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,91.0,7.547999999999999,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,35.0,2.447,"[(55.7131719, 12.6009926), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,43.0,3.001,"[(55.709295, 12.600466), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.7118935, 12.600259)]"
local,31.0,2.147,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.7052283, 12.5905656), (55.708837, 12.592303)]"
local,28.0,2.096,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,56.0,4.978,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
local,103.0,8.5,"[(55.710059, 12.597759), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7124193, 12.6174369)]"
local,88.0,7.4,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.712065, 12.6073788)]"
local,36.0,3.1109999999999998,"[(55.714147, 12.597026), (55.7052283, 12.5905656), (55.7065936, 12.5774802), (55.706358, 12.581267)]"
local,100.0,8.2,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,86.0,7.149,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7144983, 12.6070447)]"
local,110.0,8.100999999999999,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.712065, 12.6073788)]"
local,22.0,2.197,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,81.0,6.876,"[(55.70454, 12.592273), (55.7048818, 12.590707), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,113.0,8.301,"[(55.7107429, 12.6059976), (55.6985552, 12.6005174), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,86.0,7.206,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,81.0,6.745,"[(55.7100323, 12.6095416), (55.6985552, 12.6005174), (55.7048818, 12.590707), (55.7042097, 12.5918875)]"
local,106.0,8.6,"[(55.7119485, 12.5983555), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7208019, 12.6090444)]"
local,87.0,7.2490000000000006,"[(55.708656, 12.596488), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,86.0,7.206,"[(55.7078403, 12.5911685), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7113334, 12.6110577)]"
local,44.0,4.211,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7002918, 12.5998949)]"
local,63.0,5.554,"[(55.707014, 12.602256), (55.6985552, 12.6005174), (55.7071747, 12.5860944), (55.7076871, 12.5876131)]"
local,51.0,4.364,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,113.0,9.2,"[(55.7123236, 12.6004495), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7182484, 12.6167612)]"
local,43.0,4.107,"[(55.710316, 12.599727), (55.7052283, 12.5905656), (55.6983074, 12.6005013), (55.6981144, 12.5977775)]"
local,36.0,3.2479999999999998,"[(55.716338, 12.599927), (55.7052283, 12.5905656), (55.709114, 12.5839967), (55.709062, 12.585804)]"
local,51.0,4.364,"[(55.7088446, 12.601899), (55.6985552, 12.6005174), (55.6987092, 12.5949272), (55.7014409, 12.595828)]"
local,89.0,7.460000000000001,"[(55.710563, 12.592885), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7187731, 12.6079337)]"
local,45.0,4.178,"[(55.711597, 12.591702), (55.7052283, 12.5905656), (55.6985552, 12.6005174), (55.7019501, 12.5996698)]"
