sample_id,time_min,distance_km,location_gps_list
local,39.0,2.801,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6569471, 12.2853422)]"
local,56.0,4.135,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,45.0,3.3310000000000004,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6548917, 12.3060475), (55.659909, 12.299289)]"
local,46.0,3.471,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6431677, 12.2815308)]"
local,42.0,3.15,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,42.0,3.1670000000000003,"[(55.65377, 12.287433), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,63.0,4.689,"[(55.651428, 12.28771), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,27.0,2.99,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,50.0,3.7119999999999997,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,63.0,4.699999999999999,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,41.0,3.067,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,52.0,3.8120000000000003,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6502839, 12.3000896), (55.646884, 12.305576)]"
local,60.0,4.514,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,9.0,0.762,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,73.0,5.4,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,41.0,3.001,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,20.0,1.556,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,32.0,2.506,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6491656, 12.2694795), (55.6515566, 12.2743899)]"
local,37.0,3.69,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,23.0,1.8179999999999998,"[(55.65377, 12.287433), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.645386, 12.288527)]"
local,48.0,3.589,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,42.0,3.183,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,47.0,3.5860000000000003,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,27.0,2.045,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6548917, 12.3060475), (55.659909, 12.299289)]"
local,23.0,1.651,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,25.0,1.85,"[(55.648932, 12.286933), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,40.0,3.084,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,29.0,2.132,"[(55.647977, 12.290118), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,31.0,2.2969999999999997,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,38.0,2.849,"[(55.658789, 12.291355), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,37.0,3.69,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,65.0,4.701,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,37.0,3.6960000000000006,"[(55.65421, 12.279603), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,47.0,3.401,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,24.0,1.864,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,47.0,4.496,"[(55.651428, 12.28771), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,30.0,2.254,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,55.0,4.066999999999999,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,41.0,3.067,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,38.0,2.849,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,39.0,2.901,"[(55.65377, 12.287433), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,22.0,1.656,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,23.0,1.651,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,39.0,3.8,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,64.0,4.707,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,52.0,3.808,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,47.0,3.407,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,27.0,1.912,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6465431, 12.2881029), (55.645386, 12.288527)]"
local,21.0,1.7209999999999999,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6502839, 12.3000896), (55.646884, 12.305576)]"
local,21.0,1.651,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6502839, 12.3000896), (55.646884, 12.305576)]"
local,24.0,3.0780000000000003,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6548917, 12.3060475), (55.659909, 12.299289)]"
local,50.0,3.7070000000000003,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,32.0,3.396,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,37.0,2.846,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,47.0,3.5120000000000005,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,20.0,3.464,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6569644, 12.3078735), (55.657542, 12.308096)]"
local,49.0,3.6479999999999997,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,48.0,3.467,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,32.0,3.396,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,62.0,4.566999999999999,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,64.0,4.699999999999999,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6594963, 12.2845918)]"
local,50.0,3.769,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,23.0,1.756,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,12.0,1.004,"[(55.648932, 12.286933), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.64753, 12.290627)]"
local,21.0,2.6020000000000003,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,15.0,1.209,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6480066, 12.2981523), (55.6443025, 12.2985665)]"
local,37.0,2.8120000000000003,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6502839, 12.3000896), (55.646884, 12.305576)]"
local,53.0,3.8890000000000002,"[(55.656945, 12.2812499), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,32.0,3.396,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,47.0,3.5120000000000005,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,9.0,2.342,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6569644, 12.3078735), (55.657542, 12.308096)]"
local,31.0,2.2969999999999997,"[(55.658789, 12.291355), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,32.0,2.25,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,24.0,1.8179999999999998,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.645386, 12.288527)]"
local,16.0,1.177,"[(55.648873, 12.293757), (55.6461331, 12.2938231), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,30.0,2.2119999999999997,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6569471, 12.2853422)]"
local,43.0,3.1670000000000003,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,25.0,1.751,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,41.0,3.083,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,29.0,2.05,"[(55.648932, 12.286933), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,50.0,3.769,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,60.0,4.401,"[(55.65377, 12.287433), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,43.0,4.7,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6548917, 12.3060475), (55.659909, 12.299289)]"
local,42.0,4.0,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,65.0,4.701,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,46.0,3.4139999999999997,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6594963, 12.2845918)]"
local,53.0,3.8890000000000002,"[(55.656945, 12.2812499), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,47.0,3.301,"[(55.65421, 12.279603), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,70.0,5.199999999999999,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,20.0,1.415,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,71.0,5.207000000000001,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,40.0,2.901,"[(55.65377, 12.287433), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6569471, 12.2853422)]"
local,44.0,3.2009999999999996,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,63.0,4.699999999999999,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,58.0,4.334,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,43.0,3.1670000000000003,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,30.0,2.273,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,61.0,4.513999999999999,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,50.0,3.6710000000000003,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,34.0,2.556,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,44.0,3.101,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,38.0,2.801,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,56.0,4.2059999999999995,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,18.0,1.326,"[(55.648873, 12.293757), (55.6461331, 12.2938231), (55.6480066, 12.2981523), (55.6443025, 12.2985665)]"
local,35.0,4.2,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6548917, 12.3060475), (55.659909, 12.299289)]"
local,46.0,3.5,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6491656, 12.2694795), (55.6515566, 12.2743899)]"
local,30.0,2.1550000000000002,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,39.0,3.8,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,35.0,3.596,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,16.0,1.256,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,69.0,5.1,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,20.0,1.563,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,30.0,2.1550000000000002,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,41.0,3.067,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,44.0,3.281,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,79.0,5.800000000000001,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,16.0,1.256,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,32.0,2.465,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.645386, 12.288527)]"
local,30.0,2.25,"[(55.656018, 12.293538), (55.6511375, 12.2999873), (55.646308, 12.2927766), (55.64753, 12.290627)]"
local,38.0,2.849,"[(55.6582765, 12.2933943), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,52.0,3.9139999999999997,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,26.0,1.897,"[(55.656018, 12.293538), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,74.0,5.4,"[(55.656018, 12.293538), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,26.0,1.9840000000000002,"[(55.648873, 12.293757), (55.6461331, 12.2938231), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,38.0,2.75,"[(55.648932, 12.286933), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,32.0,3.396,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,29.0,3.0900000000000003,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,53.0,3.901,"[(55.651428, 12.28771), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,65.0,4.701,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,38.0,2.7009999999999996,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,41.0,3.067,"[(55.648081, 12.293254), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,48.0,3.589,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,81.0,6.0,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,48.0,3.589,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.6534465, 12.2919356)]"
local,74.0,5.4,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,46.0,3.5,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6491656, 12.2694795), (55.6515566, 12.2743899)]"
local,19.0,1.401,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,16.0,1.319,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,37.0,2.651,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,61.0,4.401,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,37.0,3.69,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,36.0,2.628,"[(55.648873, 12.293757), (55.6461331, 12.2938231), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,60.0,4.483,"[(55.658789, 12.291355), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,41.0,3.112,"[(55.6545285, 12.2854561), (55.6467495, 12.2866205), (55.6502839, 12.3000896), (55.646884, 12.305576)]"
local,33.0,2.407,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,39.0,2.955,"[(55.6525146, 12.2881073), (55.6467495, 12.2866205), (55.646308, 12.2927766), (55.64753, 12.290627)]"
local,67.0,4.904,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,55.0,4.038,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.6594695, 12.2689825)]"
local,65.0,4.701,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,63.0,4.607,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,74.0,5.4,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,57.0,4.107,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6594963, 12.2845918)]"
local,34.0,3.4960000000000004,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,54.0,3.907,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6587035, 12.2816489)]"
local,44.0,3.281,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,34.0,2.412,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6465431, 12.2881029), (55.645386, 12.288527)]"
local,16.0,1.256,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,16.0,1.256,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,30.0,2.2119999999999997,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6467495, 12.2866205), (55.6569471, 12.2853422)]"
local,50.0,3.746,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,23.0,1.7510000000000001,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,52.0,3.827,"[(55.648873, 12.293757), (55.6461331, 12.2938231), (55.6467495, 12.2866205), (55.6677414, 12.2856542)]"
local,44.0,3.2009999999999996,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,34.0,2.604,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,61.0,4.513999999999999,"[(55.6517731, 12.3009052), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,28.0,2.135,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,50.0,3.501,"[(55.656945, 12.2812499), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6594963, 12.2845918)]"
local,46.0,3.3670000000000004,"[(55.65421, 12.279603), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,30.0,2.273,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,51.0,3.7009999999999996,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,34.0,3.4960000000000004,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,35.0,4.364000000000001,"[(55.65882, 12.289866), (55.6465431, 12.2881029), (55.6569644, 12.3078735), (55.657542, 12.308096)]"
local,30.0,2.1550000000000002,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6511375, 12.2999873), (55.6576453, 12.2941881)]"
local,10.0,0.78,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,46.0,3.471,"[(55.658789, 12.291355), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6431677, 12.2815308)]"
local,9.0,0.762,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,10.0,0.78,"[(55.6487831, 12.2925513), (55.646308, 12.2927766), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,45.0,3.383,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,29.0,3.0900000000000003,"[(55.6557858, 12.2851925), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,35.0,3.596,"[(55.6570276, 12.2827529), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,57.0,4.167,"[(55.656018, 12.293538), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,9.0,0.762,"[(55.649758, 12.285941), (55.6467495, 12.2866205), (55.6465431, 12.2881029), (55.647431, 12.28794)]"
local,41.0,3.067,"[(55.6531224, 12.2879316), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,63.0,4.699999999999999,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,45.0,3.2009999999999996,"[(55.6582341, 12.285125), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6569471, 12.2853422)]"
local,56.0,4.0009999999999994,"[(55.65421, 12.279603), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,30.0,2.25,"[(55.656018, 12.293538), (55.6511375, 12.2999873), (55.646308, 12.2927766), (55.64753, 12.290627)]"
local,43.0,3.207,"[(55.653646, 12.2898757), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6568398, 12.285422)]"
local,19.0,2.4450000000000003,"[(55.648932, 12.286933), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6524833, 12.2944903)]"
local,54.0,3.986,"[(55.6557199, 12.2972695), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6594963, 12.2845918)]"
local,58.0,4.304,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,48.0,3.587,"[(55.6526448, 12.2974614), (55.6511375, 12.2999873), (55.6486417, 12.2696596), (55.6481983, 12.2743818)]"
local,71.0,5.254,"[(55.6538, 12.29575), (55.6511375, 12.2999873), (55.6552512, 12.26638), (55.659317, 12.279787)]"
local,46.0,3.3670000000000004,"[(55.65421, 12.279603), (55.6467495, 12.2866205), (55.6486417, 12.2696596), (55.647894, 12.275044)]"
local,38.0,2.832,"[(55.647977, 12.290118), (55.6465431, 12.2881029), (55.6467495, 12.2866205), (55.6645786, 12.2876838)]"
local,19.0,1.351,"[(55.6536873, 12.2827036), (55.6467495, 12.2866205), (55.6467495, 12.2866205), (55.6476049, 12.2821751)]"
local,42.0,4.09,"[(55.651428, 12.28771), (55.6467495, 12.2866205), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
local,16.0,1.319,"[(55.650565, 12.294603), (55.6480066, 12.2981523), (55.6511375, 12.2999873), (55.6528, 12.300347)]"
