sample_id,time_min,distance_km,location_gps_list
bike,4.0,1.2,"[(55.7060161, 12.5317139), (55.697116, 12.531268)]"
bike,5.0,1.3,"[(55.7022731, 12.5368141), (55.693706, 12.5501)]"
bike,6.0,2.0,"[(55.7022731, 12.5368141), (55.7103295, 12.5521854)]"
bike,7.0,2.1,"[(55.706897, 12.545951), (55.703471, 12.529886)]"
bike,8.0,2.2,"[(55.7062314, 12.5413401), (55.7140296, 12.5252556)]"
bike,7.0,2.3,"[(55.700783, 12.537368), (55.715978, 12.545306)]"
bike,6.0,1.8,"[(55.7062994, 12.539518), (55.693706, 12.5501)]"
bike,3.0,1.1,"[(55.7016522, 12.5478871), (55.695902, 12.553095)]"
bike,8.0,2.2,"[(55.7062314, 12.5413401), (55.7140296, 12.5252556)]"
bike,8.0,2.5,"[(55.7109115, 12.5434591), (55.693706, 12.5501)]"
bike,2.0,0.8180000000000001,"[(55.7043351, 12.537701), (55.6997284, 12.5420375)]"
bike,6.0,2.1,"[(55.704622, 12.53139), (55.710673, 12.549544)]"
bike,3.0,0.991,"[(55.7022731, 12.5368141), (55.697116, 12.531268)]"
bike,5.0,1.7,"[(55.7060161, 12.5317139), (55.710673, 12.549544)]"
bike,10.0,2.8,"[(55.706897, 12.545951), (55.7140296, 12.5252556)]"
bike,6.0,2.0,"[(55.7000131, 12.5492476), (55.699414, 12.52831)]"
bike,4.0,1.2,"[(55.7043351, 12.537701), (55.697116, 12.531268)]"
bike,3.0,0.995,"[(55.705866, 12.552629), (55.7003305, 12.5588664)]"
bike,4.0,1.1,"[(55.706897, 12.545951), (55.6997284, 12.5420375)]"
bike,8.0,2.3,"[(55.699487, 12.544298), (55.703838, 12.521105)]"
bike,4.0,1.1,"[(55.7070378, 12.5453286), (55.7015142, 12.5468327)]"
bike,6.0,2.0,"[(55.699561, 12.549079), (55.699414, 12.52831)]"
bike,5.0,1.5,"[(55.704622, 12.53139), (55.711535, 12.526276)]"
bike,6.0,2.1,"[(55.7062994, 12.539518), (55.715978, 12.545306)]"
bike,9.0,2.8,"[(55.699561, 12.549079), (55.703838, 12.521105)]"
bike,9.0,2.3,"[(55.7062314, 12.5413401), (55.6921789, 12.548914)]"
bike,4.0,1.2,"[(55.700783, 12.537368), (55.692387, 12.540296)]"
bike,6.0,2.0,"[(55.7062314, 12.5413401), (55.710163, 12.559935)]"
bike,3.0,1.2,"[(55.705866, 12.552629), (55.710673, 12.549544)]"
bike,4.0,1.1,"[(55.7046586, 12.5418365), (55.7037758, 12.5344059)]"
bike,7.0,2.0,"[(55.700783, 12.537368), (55.704033, 12.558744)]"
bike,1.0,0.5640000000000001,"[(55.705866, 12.552629), (55.70725, 12.54757)]"
bike,7.0,2.2,"[(55.707635, 12.541504), (55.704033, 12.558744)]"
bike,5.0,1.5,"[(55.700783, 12.537368), (55.695902, 12.553095)]"
bike,9.0,2.7,"[(55.7016522, 12.5478871), (55.703838, 12.521105)]"
bike,5.0,1.3,"[(55.7062314, 12.5413401), (55.7103295, 12.5521854)]"
bike,3.0,0.995,"[(55.705866, 12.552629), (55.7003305, 12.5588664)]"
bike,12.0,3.5,"[(55.705866, 12.552629), (55.703838, 12.521105)]"
bike,8.0,2.6,"[(55.699487, 12.544298), (55.711535, 12.526276)]"
bike,6.0,1.8,"[(55.6994296, 12.5394672), (55.7103295, 12.5521854)]"
bike,7.0,2.2,"[(55.707635, 12.541504), (55.703995, 12.55828)]"
bike,5.0,1.6,"[(55.706897, 12.545951), (55.703995, 12.55828)]"
bike,6.0,1.8,"[(55.7062994, 12.539518), (55.693706, 12.5501)]"
bike,7.0,1.9,"[(55.706897, 12.545951), (55.7003305, 12.5588664)]"
bike,8.0,1.9,"[(55.7033005, 12.5451637), (55.711834, 12.529047)]"
bike,9.0,2.6,"[(55.7022731, 12.5368141), (55.7003305, 12.5588664)]"
bike,5.0,1.6,"[(55.706897, 12.545951), (55.710673, 12.549544)]"
bike,3.0,1.2,"[(55.709554, 12.545779), (55.7037758, 12.5344059)]"
bike,7.0,2.0,"[(55.7070378, 12.5453286), (55.696667, 12.530356)]"
bike,7.0,2.5,"[(55.706297, 12.53393), (55.695902, 12.553095)]"
bike,4.0,0.907,"[(55.7062314, 12.5413401), (55.70725, 12.54757)]"
bike,7.0,2.2,"[(55.707307, 12.531095), (55.692773, 12.54531)]"
bike,7.0,2.3,"[(55.706297, 12.53393), (55.710163, 12.559935)]"
bike,5.0,1.7,"[(55.703313, 12.548805), (55.7037758, 12.5344059)]"
bike,4.0,1.2,"[(55.699265, 12.546365), (55.703995, 12.55828)]"
bike,5.0,1.6,"[(55.7062994, 12.539518), (55.7015142, 12.5468327)]"
bike,5.0,1.7,"[(55.699561, 12.549079), (55.710163, 12.559935)]"
bike,4.0,1.3,"[(55.700863, 12.549069), (55.696984, 12.5343476)]"
bike,7.0,2.1,"[(55.703313, 12.548805), (55.711834, 12.529047)]"
bike,6.0,1.5,"[(55.7043351, 12.537701), (55.711535, 12.526276)]"
bike,3.0,0.796,"[(55.709554, 12.545779), (55.7145572, 12.5401798)]"
bike,1.0,0.541,"[(55.707307, 12.531095), (55.703471, 12.529886)]"
bike,5.0,1.6,"[(55.702765, 12.534078), (55.692773, 12.54531)]"
bike,8.0,2.4,"[(55.7016522, 12.5478871), (55.715978, 12.545306)]"
bike,8.0,2.3,"[(55.699265, 12.546365), (55.7145572, 12.5401798)]"
bike,2.0,0.709,"[(55.7062314, 12.5413401), (55.7037758, 12.5344059)]"
bike,6.0,1.8,"[(55.7033005, 12.5451637), (55.699414, 12.52831)]"
bike,4.0,1.5,"[(55.706297, 12.53393), (55.7018087, 12.5446688)]"
bike,6.0,2.0,"[(55.702765, 12.534078), (55.7145572, 12.5401798)]"
bike,8.0,2.3,"[(55.7071865, 12.5383941), (55.704033, 12.558744)]"
bike,6.0,2.0,"[(55.700783, 12.537368), (55.7145572, 12.5401798)]"
bike,3.0,1.2,"[(55.7046981, 12.5511998), (55.703995, 12.55828)]"
bike,7.0,2.4,"[(55.704622, 12.53139), (55.711987, 12.54987)]"
bike,7.0,2.1,"[(55.706297, 12.53393), (55.692773, 12.54531)]"
bike,6.0,1.8,"[(55.702765, 12.534078), (55.695902, 12.553095)]"
bike,5.0,1.6,"[(55.704275, 12.543248), (55.695902, 12.553095)]"
bike,3.0,1.2,"[(55.6994296, 12.5394672), (55.692773, 12.54531)]"
bike,9.0,2.6,"[(55.706897, 12.545951), (55.711535, 12.526276)]"
bike,7.0,1.9,"[(55.707635, 12.541504), (55.7140296, 12.5252556)]"
bike,4.0,1.1,"[(55.699265, 12.546365), (55.696667, 12.530356)]"
bike,7.0,2.0,"[(55.7022731, 12.5368141), (55.711535, 12.526276)]"
bike,7.0,2.3,"[(55.7022731, 12.5368141), (55.7067103, 12.5559417)]"
bike,5.0,1.6,"[(55.699265, 12.546365), (55.699963, 12.526509)]"
bike,4.0,1.3,"[(55.699487, 12.544298), (55.7067103, 12.5559417)]"
bike,4.0,1.1,"[(55.699561, 12.549079), (55.70725, 12.54757)]"
bike,5.0,1.3,"[(55.7033005, 12.5451637), (55.7003305, 12.5588664)]"
bike,6.0,2.1,"[(55.700783, 12.537368), (55.7103295, 12.5521854)]"
bike,2.0,0.853,"[(55.7046981, 12.5511998), (55.710163, 12.559935)]"
bike,4.0,1.4,"[(55.703313, 12.548805), (55.703995, 12.55828)]"
bike,5.0,1.4,"[(55.704622, 12.53139), (55.7015142, 12.5468327)]"
bike,1.0,0.641,"[(55.703313, 12.548805), (55.7067103, 12.5559417)]"
bike,5.0,1.6,"[(55.707635, 12.541504), (55.696984, 12.5343476)]"
bike,10.0,3.0,"[(55.7046586, 12.5418365), (55.703838, 12.521105)]"
bike,7.0,2.0,"[(55.7070378, 12.5453286), (55.711834, 12.529047)]"
bike,1.0,0.541,"[(55.707307, 12.531095), (55.703471, 12.529886)]"
bike,6.0,2.1,"[(55.7062994, 12.539518), (55.710163, 12.559935)]"
bike,6.0,1.6,"[(55.7022731, 12.5368141), (55.695902, 12.553095)]"
bike,7.0,2.2,"[(55.7046981, 12.5511998), (55.703471, 12.529886)]"
bike,9.0,2.8,"[(55.702765, 12.534078), (55.7003305, 12.5588664)]"
bike,10.0,3.0,"[(55.7016522, 12.5478871), (55.7140296, 12.5252556)]"
bike,5.0,1.6,"[(55.699487, 12.544298), (55.699963, 12.526509)]"
bike,5.0,1.5,"[(55.7062994, 12.539518), (55.696667, 12.530356)]"
bike,2.0,0.791,"[(55.7046586, 12.5418365), (55.6997284, 12.5420375)]"
bike,2.0,0.853,"[(55.7046981, 12.5511998), (55.710163, 12.559935)]"
bike,8.0,2.3,"[(55.705866, 12.552629), (55.697116, 12.531268)]"
bike,10.0,2.8,"[(55.706897, 12.545951), (55.7140296, 12.5252556)]"
bike,6.0,1.5,"[(55.706297, 12.53393), (55.7140296, 12.5252556)]"
bike,4.0,1.0,"[(55.706297, 12.53393), (55.699963, 12.526509)]"
bike,5.0,1.5,"[(55.699265, 12.546365), (55.699414, 12.52831)]"
bike,3.0,0.9380000000000001,"[(55.7070378, 12.5453286), (55.7103295, 12.5521854)]"
bike,5.0,1.6,"[(55.7043351, 12.537701), (55.7145572, 12.5401798)]"
bike,2.0,0.47500000000000003,"[(55.702765, 12.534078), (55.703471, 12.529886)]"
bike,3.0,1.0,"[(55.705866, 12.552629), (55.703995, 12.55828)]"
bike,8.0,2.0,"[(55.6994296, 12.5394672), (55.711834, 12.529047)]"
bike,3.0,1.1,"[(55.702765, 12.534078), (55.7015142, 12.5468327)]"
bike,4.0,1.1,"[(55.7109115, 12.5434591), (55.7103295, 12.5521854)]"
bike,8.0,2.3,"[(55.7000131, 12.5492476), (55.7145572, 12.5401798)]"
bike,7.0,2.5,"[(55.7043351, 12.537701), (55.710163, 12.559935)]"
bike,3.0,1.1,"[(55.702765, 12.534078), (55.7018087, 12.5446688)]"
bike,5.0,1.6,"[(55.7062994, 12.539518), (55.7103295, 12.5521854)]"
bike,6.0,2.0,"[(55.707635, 12.541504), (55.699963, 12.526509)]"
bike,3.0,0.756,"[(55.705866, 12.552629), (55.7018087, 12.5446688)]"
bike,3.0,1.0,"[(55.7062994, 12.539518), (55.703471, 12.529886)]"
bike,5.0,1.6,"[(55.7060161, 12.5317139), (55.7018087, 12.5446688)]"
bike,2.0,0.614,"[(55.7022731, 12.5368141), (55.6997284, 12.5420375)]"
bike,6.0,2.1,"[(55.707307, 12.531095), (55.711987, 12.54987)]"
bike,8.0,2.4,"[(55.699561, 12.549079), (55.715978, 12.545306)]"
bike,7.0,2.6,"[(55.699487, 12.544298), (55.711987, 12.54987)]"
bike,4.0,1.1,"[(55.703313, 12.548805), (55.6997284, 12.5420375)]"
bike,7.0,2.0,"[(55.705866, 12.552629), (55.696984, 12.5343476)]"
bike,8.0,2.1,"[(55.7022731, 12.5368141), (55.7140296, 12.5252556)]"
bike,7.0,1.9,"[(55.706897, 12.545951), (55.7003305, 12.5588664)]"
bike,5.0,1.5,"[(55.7062994, 12.539518), (55.699414, 12.52831)]"
bike,4.0,1.2,"[(55.7043351, 12.537701), (55.697116, 12.531268)]"
bike,2.0,0.8320000000000001,"[(55.7071865, 12.5383941), (55.7037758, 12.5344059)]"
bike,3.0,0.759,"[(55.7046981, 12.5511998), (55.7015142, 12.5468327)]"
bike,6.0,1.8,"[(55.707307, 12.531095), (55.696667, 12.530356)]"
bike,10.0,2.9,"[(55.699265, 12.546365), (55.7140296, 12.5252556)]"
bike,8.0,2.1,"[(55.7071865, 12.5383941), (55.7003305, 12.5588664)]"
bike,8.0,2.6,"[(55.6994296, 12.5394672), (55.715978, 12.545306)]"
bike,8.0,2.0,"[(55.6994296, 12.5394672), (55.711834, 12.529047)]"
bike,2.0,0.488,"[(55.706297, 12.53393), (55.703471, 12.529886)]"
bike,8.0,2.6,"[(55.7046981, 12.5511998), (55.711535, 12.526276)]"
bike,6.0,2.0,"[(55.700863, 12.549069), (55.711987, 12.54987)]"
bike,5.0,0.976,"[(55.7060161, 12.5317139), (55.711834, 12.529047)]"
bike,7.0,1.9,"[(55.7070378, 12.5453286), (55.693706, 12.5501)]"
bike,1.0,0.40800000000000003,"[(55.7060161, 12.5317139), (55.703471, 12.529886)]"
bike,7.0,1.9,"[(55.704622, 12.53139), (55.693706, 12.5501)]"
bike,4.0,1.5,"[(55.699487, 12.544298), (55.703471, 12.529886)]"
bike,9.0,2.7,"[(55.704622, 12.53139), (55.710163, 12.559935)]"
bike,8.0,2.0,"[(55.702765, 12.534078), (55.6921789, 12.548914)]"
bike,7.0,1.9,"[(55.706897, 12.545951), (55.696984, 12.5343476)]"
bike,4.0,1.2,"[(55.7071865, 12.5383941), (55.7018087, 12.5446688)]"
bike,7.0,2.2,"[(55.700863, 12.549069), (55.715978, 12.545306)]"
bike,6.0,1.7,"[(55.7070378, 12.5453286), (55.696984, 12.5343476)]"
bike,10.0,2.7,"[(55.704622, 12.53139), (55.704033, 12.558744)]"
bike,3.0,0.925,"[(55.699487, 12.544298), (55.692773, 12.54531)]"
bike,8.0,2.5,"[(55.7109115, 12.5434591), (55.693706, 12.5501)]"
bike,5.0,1.6,"[(55.702765, 12.534078), (55.692773, 12.54531)]"
bike,4.0,1.1,"[(55.704275, 12.543248), (55.7067103, 12.5559417)]"
bike,4.0,0.9420000000000001,"[(55.702765, 12.534078), (55.699963, 12.526509)]"
bike,8.0,2.3,"[(55.709554, 12.545779), (55.693706, 12.5501)]"
bike,1.0,0.34800000000000003,"[(55.699487, 12.544298), (55.7015142, 12.5468327)]"
bike,3.0,0.9380000000000001,"[(55.7070378, 12.5453286), (55.7103295, 12.5521854)]"
bike,6.0,1.5,"[(55.7043351, 12.537701), (55.711535, 12.526276)]"
bike,5.0,1.8,"[(55.707635, 12.541504), (55.696667, 12.530356)]"
bike,3.0,1.1,"[(55.703313, 12.548805), (55.710163, 12.559935)]"
bike,7.0,2.2,"[(55.707635, 12.541504), (55.704033, 12.558744)]"
bike,1.0,0.34800000000000003,"[(55.699487, 12.544298), (55.7015142, 12.5468327)]"
bike,7.0,2.1,"[(55.706897, 12.545951), (55.703471, 12.529886)]"
bike,7.0,2.0,"[(55.7022731, 12.5368141), (55.711535, 12.526276)]"
bike,8.0,2.4,"[(55.7043351, 12.537701), (55.7003305, 12.5588664)]"
bike,8.0,2.6,"[(55.704622, 12.53139), (55.7103295, 12.5521854)]"
bike,5.0,1.8,"[(55.706297, 12.53393), (55.711987, 12.54987)]"
bike,8.0,2.2,"[(55.709554, 12.545779), (55.695902, 12.553095)]"
bike,5.0,1.6,"[(55.706897, 12.545951), (55.710673, 12.549544)]"
bike,5.0,1.4,"[(55.7016522, 12.5478871), (55.7003305, 12.5588664)]"
bike,5.0,1.4,"[(55.706297, 12.53393), (55.711535, 12.526276)]"
bike,4.0,1.5,"[(55.7070378, 12.5453286), (55.710673, 12.549544)]"
bike,9.0,2.5,"[(55.7046981, 12.5511998), (55.699414, 12.52831)]"
bike,5.0,1.3,"[(55.707635, 12.541504), (55.7015142, 12.5468327)]"
bike,1.0,0.624,"[(55.699561, 12.549079), (55.7018087, 12.5446688)]"
bike,6.0,1.5,"[(55.7000131, 12.5492476), (55.6921789, 12.548914)]"
bike,5.0,1.6,"[(55.7060161, 12.5317139), (55.7018087, 12.5446688)]"
bike,3.0,1.4,"[(55.7046981, 12.5511998), (55.711987, 12.54987)]"
bike,7.0,2.0,"[(55.704622, 12.53139), (55.7140296, 12.5252556)]"
bike,3.0,1.1,"[(55.699487, 12.544298), (55.696667, 12.530356)]"
bike,10.0,3.1,"[(55.7000131, 12.5492476), (55.7140296, 12.5252556)]"
bike,7.0,2.2,"[(55.699561, 12.549079), (55.711987, 12.54987)]"
bike,5.0,1.4,"[(55.7070378, 12.5453286), (55.704033, 12.558744)]"
bike,3.0,0.961,"[(55.699487, 12.544298), (55.692387, 12.540296)]"
bike,1.0,0.156,"[(55.704622, 12.53139), (55.703471, 12.529886)]"
bike,7.0,2.5,"[(55.7043351, 12.537701), (55.710163, 12.559935)]"
bike,6.0,1.6,"[(55.706297, 12.53393), (55.703838, 12.521105)]"
bike,3.0,1.4,"[(55.7046981, 12.5511998), (55.711987, 12.54987)]"
bike,10.0,2.5,"[(55.706897, 12.545951), (55.6921789, 12.548914)]"
bike,5.0,1.6,"[(55.706897, 12.545951), (55.710163, 12.559935)]"
bike,8.0,2.5,"[(55.699265, 12.546365), (55.715978, 12.545306)]"
bike,3.0,1.1,"[(55.700863, 12.549069), (55.692773, 12.54531)]"
bike,4.0,1.5,"[(55.7070378, 12.5453286), (55.710673, 12.549544)]"
bike,4.0,1.4,"[(55.704275, 12.543248), (55.703471, 12.529886)]"
bike,8.0,2.3,"[(55.699265, 12.546365), (55.703838, 12.521105)]"
bike,6.0,1.7,"[(55.699487, 12.544298), (55.710163, 12.559935)]"
bike,7.0,1.8,"[(55.703313, 12.548805), (55.696984, 12.5343476)]"
bike,7.0,2.5,"[(55.7043351, 12.537701), (55.710163, 12.559935)]"
bike,8.0,2.5,"[(55.699265, 12.546365), (55.715978, 12.545306)]"
bike,3.0,0.74,"[(55.704622, 12.53139), (55.699414, 12.52831)]"
bike,3.0,1.0,"[(55.7062994, 12.539518), (55.703471, 12.529886)]"
bike,1.0,0.64,"[(55.709554, 12.545779), (55.711987, 12.54987)]"
bike,5.0,1.1,"[(55.709554, 12.545779), (55.70725, 12.54757)]"
bike,6.0,1.7,"[(55.704275, 12.543248), (55.704033, 12.558744)]"
bike,3.0,0.961,"[(55.699487, 12.544298), (55.692387, 12.540296)]"
bike,7.0,2.0,"[(55.7109115, 12.5434591), (55.7140296, 12.5252556)]"
bike,1.0,0.156,"[(55.704622, 12.53139), (55.703471, 12.529886)]"
bike,5.0,1.6,"[(55.7060161, 12.5317139), (55.70725, 12.54757)]"
bike,5.0,1.6,"[(55.7060161, 12.5317139), (55.7018087, 12.5446688)]"
bike,2.0,0.8160000000000001,"[(55.700783, 12.537368), (55.696667, 12.530356)]"
bike,4.0,1.2,"[(55.7060161, 12.5317139), (55.697116, 12.531268)]"
bike,8.0,2.3,"[(55.704275, 12.543248), (55.711535, 12.526276)]"
bike,9.0,2.2,"[(55.7062994, 12.539518), (55.6921789, 12.548914)]"
bike,7.0,2.2,"[(55.699265, 12.546365), (55.711987, 12.54987)]"
bike,10.0,3.0,"[(55.707635, 12.541504), (55.703838, 12.521105)]"
bike,6.0,1.8,"[(55.7062994, 12.539518), (55.693706, 12.5501)]"
bike,3.0,1.1,"[(55.7016522, 12.5478871), (55.695902, 12.553095)]"
bike,8.0,2.2,"[(55.709554, 12.545779), (55.7140296, 12.5252556)]"
bike,6.0,1.8,"[(55.7070378, 12.5453286), (55.7145572, 12.5401798)]"
bike,9.0,2.8,"[(55.7000131, 12.5492476), (55.711535, 12.526276)]"
bike,5.0,1.7,"[(55.7070378, 12.5453286), (55.711987, 12.54987)]"
bike,3.0,1.1,"[(55.7062994, 12.539518), (55.6997284, 12.5420375)]"
bike,5.0,1.5,"[(55.7062314, 12.5413401), (55.699414, 12.52831)]"
bike,2.0,0.998,"[(55.7046586, 12.5418365), (55.7015142, 12.5468327)]"
bike,1.0,0.513,"[(55.7016522, 12.5478871), (55.7018087, 12.5446688)]"
bike,5.0,1.6,"[(55.7062994, 12.539518), (55.7103295, 12.5521854)]"
bike,10.0,2.4,"[(55.7060161, 12.5317139), (55.6921789, 12.548914)]"
bike,4.0,1.3,"[(55.699561, 12.549079), (55.7037758, 12.5344059)]"
bike,10.0,3.0,"[(55.7016522, 12.5478871), (55.7140296, 12.5252556)]"
bike,6.0,1.7,"[(55.7033005, 12.5451637), (55.711987, 12.54987)]"
bike,4.0,1.4,"[(55.704275, 12.543248), (55.703471, 12.529886)]"
bike,4.0,1.3,"[(55.7016522, 12.5478871), (55.692773, 12.54531)]"
bike,5.0,1.6,"[(55.699265, 12.546365), (55.7103295, 12.5521854)]"
bike,5.0,1.9,"[(55.700783, 12.537368), (55.711987, 12.54987)]"
bike,5.0,1.7,"[(55.7000131, 12.5492476), (55.710163, 12.559935)]"
bike,3.0,0.9500000000000001,"[(55.702765, 12.534078), (55.696984, 12.5343476)]"
bike,6.0,1.8,"[(55.7062994, 12.539518), (55.711535, 12.526276)]"
bike,5.0,1.8,"[(55.709554, 12.545779), (55.696984, 12.5343476)]"
bike,7.0,2.2,"[(55.699561, 12.549079), (55.711987, 12.54987)]"
bike,5.0,1.8,"[(55.7071865, 12.5383941), (55.711987, 12.54987)]"
bike,10.0,2.5,"[(55.706897, 12.545951), (55.6921789, 12.548914)]"
bike,1.0,0.312,"[(55.7000131, 12.5492476), (55.7015142, 12.5468327)]"
bike,8.0,2.2,"[(55.706897, 12.545951), (55.711834, 12.529047)]"
bike,3.0,1.0,"[(55.6994296, 12.5394672), (55.703471, 12.529886)]"
bike,5.0,1.6,"[(55.699265, 12.546365), (55.699963, 12.526509)]"
bike,6.0,1.9,"[(55.7071865, 12.5383941), (55.699963, 12.526509)]"
bike,5.0,1.7,"[(55.7046586, 12.5418365), (55.692387, 12.540296)]"
bike,8.0,2.2,"[(55.704622, 12.53139), (55.70725, 12.54757)]"
bike,1.0,0.494,"[(55.7070378, 12.5453286), (55.70725, 12.54757)]"
bike,11.0,3.4,"[(55.7109115, 12.5434591), (55.703838, 12.521105)]"
bike,7.0,1.9,"[(55.706897, 12.545951), (55.7003305, 12.5588664)]"
bike,3.0,1.4,"[(55.7046981, 12.5511998), (55.710673, 12.549544)]"
bike,4.0,1.5,"[(55.704275, 12.543248), (55.692387, 12.540296)]"
bike,2.0,0.719,"[(55.7046981, 12.5511998), (55.70725, 12.54757)]"
bike,10.0,3.0,"[(55.702765, 12.534078), (55.704033, 12.558744)]"
bike,4.0,1.3,"[(55.704275, 12.543248), (55.710673, 12.549544)]"
bike,2.0,0.8180000000000001,"[(55.7043351, 12.537701), (55.6997284, 12.5420375)]"
bike,5.0,1.7,"[(55.7071865, 12.5383941), (55.696667, 12.530356)]"
bike,6.0,1.7,"[(55.700783, 12.537368), (55.70725, 12.54757)]"
bike,9.0,2.6,"[(55.7060161, 12.5317139), (55.7003305, 12.5588664)]"
bike,5.0,1.8,"[(55.707635, 12.541504), (55.696667, 12.530356)]"
bike,1.0,0.139,"[(55.7033005, 12.5451637), (55.7018087, 12.5446688)]"
bike,4.0,1.5,"[(55.7016522, 12.5478871), (55.696667, 12.530356)]"
bike,7.0,1.9,"[(55.7070378, 12.5453286), (55.693706, 12.5501)]"
bike,5.0,1.7,"[(55.7062994, 12.539518), (55.7145572, 12.5401798)]"
bike,11.0,3.0,"[(55.7109115, 12.5434591), (55.6921789, 12.548914)]"
bike,4.0,1.4,"[(55.707635, 12.541504), (55.703471, 12.529886)]"
bike,1.0,0.438,"[(55.702765, 12.534078), (55.7037758, 12.5344059)]"
bike,2.0,0.808,"[(55.700783, 12.537368), (55.7018087, 12.5446688)]"
bike,4.0,1.2,"[(55.7016522, 12.5478871), (55.696984, 12.5343476)]"
bike,2.0,0.998,"[(55.7046586, 12.5418365), (55.7015142, 12.5468327)]"
bike,4.0,1.5,"[(55.7071865, 12.5383941), (55.710673, 12.549544)]"
bike,4.0,1.1,"[(55.699265, 12.546365), (55.697116, 12.531268)]"
bike,3.0,1.3,"[(55.7062994, 12.539518), (55.710673, 12.549544)]"
bike,4.0,1.6,"[(55.7046981, 12.5511998), (55.715978, 12.545306)]"
bike,6.0,1.8,"[(55.707635, 12.541504), (55.699414, 12.52831)]"
bike,9.0,2.5,"[(55.7000131, 12.5492476), (55.711834, 12.529047)]"
bike,1.0,0.34800000000000003,"[(55.699487, 12.544298), (55.7015142, 12.5468327)]"
bike,6.0,2.1,"[(55.7062994, 12.539518), (55.715978, 12.545306)]"
bike,3.0,1.1,"[(55.704622, 12.53139), (55.697116, 12.531268)]"
bike,5.0,1.6,"[(55.7033005, 12.5451637), (55.703471, 12.529886)]"
bike,4.0,1.1,"[(55.699265, 12.546365), (55.697116, 12.531268)]"
bike,4.0,1.4,"[(55.7071865, 12.5383941), (55.696984, 12.5343476)]"
bike,1.0,0.499,"[(55.700783, 12.537368), (55.7037758, 12.5344059)]"
bike,6.0,1.7,"[(55.7109115, 12.5434591), (55.7015142, 12.5468327)]"
bike,4.0,1.2,"[(55.7109115, 12.5434591), (55.715978, 12.545306)]"
bike,7.0,1.9,"[(55.704275, 12.543248), (55.715978, 12.545306)]"
bike,5.0,1.6,"[(55.7060161, 12.5317139), (55.70725, 12.54757)]"
bike,3.0,0.9380000000000001,"[(55.7070378, 12.5453286), (55.7103295, 12.5521854)]"
bike,7.0,2.0,"[(55.7060161, 12.5317139), (55.692387, 12.540296)]"
bike,5.0,1.6,"[(55.699265, 12.546365), (55.7103295, 12.5521854)]"
bike,8.0,2.3,"[(55.705866, 12.552629), (55.697116, 12.531268)]"
bike,6.0,1.5,"[(55.703313, 12.548805), (55.693706, 12.5501)]"
bike,6.0,1.6,"[(55.7071865, 12.5383941), (55.711535, 12.526276)]"
bike,10.0,2.4,"[(55.7071865, 12.5383941), (55.6921789, 12.548914)]"
bike,8.0,2.4,"[(55.706897, 12.545951), (55.692773, 12.54531)]"
bike,7.0,2.0,"[(55.706897, 12.545951), (55.692387, 12.540296)]"
bike,1.0,0.648,"[(55.706897, 12.545951), (55.70725, 12.54757)]"
bike,9.0,2.6,"[(55.706897, 12.545951), (55.711535, 12.526276)]"
bike,5.0,1.5,"[(55.7062994, 12.539518), (55.699414, 12.52831)]"
bike,4.0,1.3,"[(55.707307, 12.531095), (55.697116, 12.531268)]"
bike,7.0,1.9,"[(55.7070378, 12.5453286), (55.693706, 12.5501)]"
bike,4.0,1.3,"[(55.707307, 12.531095), (55.697116, 12.531268)]"
bike,2.0,0.844,"[(55.7062314, 12.5413401), (55.710673, 12.549544)]"
bike,7.0,2.0,"[(55.709554, 12.545779), (55.699414, 12.52831)]"
bike,7.0,2.0,"[(55.7071865, 12.5383941), (55.693706, 12.5501)]"
bike,2.0,0.488,"[(55.706297, 12.53393), (55.703471, 12.529886)]"
bike,4.0,1.1,"[(55.7016522, 12.5478871), (55.70725, 12.54757)]"
bike,8.0,2.2,"[(55.706897, 12.545951), (55.711834, 12.529047)]"
bike,5.0,1.6,"[(55.704275, 12.543248), (55.695902, 12.553095)]"
bike,10.0,3.1,"[(55.699561, 12.549079), (55.7140296, 12.5252556)]"
bike,3.0,1.1,"[(55.7046981, 12.5511998), (55.7003305, 12.5588664)]"
bike,8.0,2.1,"[(55.7022731, 12.5368141), (55.7140296, 12.5252556)]"
bike,9.0,2.5,"[(55.706897, 12.545951), (55.699414, 12.52831)]"
bike,3.0,1.0,"[(55.709554, 12.545779), (55.7103295, 12.5521854)]"
bike,9.0,2.8,"[(55.700863, 12.549069), (55.703838, 12.521105)]"
bike,3.0,1.1,"[(55.706897, 12.545951), (55.7103295, 12.5521854)]"
bike,8.0,2.4,"[(55.7043351, 12.537701), (55.703838, 12.521105)]"
bike,8.0,2.3,"[(55.699265, 12.546365), (55.703838, 12.521105)]"
bike,5.0,1.3,"[(55.7000131, 12.5492476), (55.703995, 12.55828)]"
bike,3.0,1.2,"[(55.702765, 12.534078), (55.697116, 12.531268)]"
bike,6.0,2.1,"[(55.7062994, 12.539518), (55.710163, 12.559935)]"
bike,4.0,0.93,"[(55.7060161, 12.5317139), (55.699963, 12.526509)]"
bike,2.0,0.739,"[(55.700783, 12.537368), (55.7015142, 12.5468327)]"
bike,5.0,1.6,"[(55.699561, 12.549079), (55.696667, 12.530356)]"
bike,6.0,1.6,"[(55.709554, 12.545779), (55.711834, 12.529047)]"
bike,4.0,1.5,"[(55.704275, 12.543248), (55.692387, 12.540296)]"
bike,4.0,1.2,"[(55.709554, 12.545779), (55.7067103, 12.5559417)]"
