sample_id,time_min,distance_km,location_gps_list
commute,57.0,10.311,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,55.0,9.935,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,60.0,10.806000000000001,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,50.0,9.666,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,48.0,10.383,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.66939, 12.557971)]"
commute,52.0,9.799999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,68.0,11.417000000000002,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,60.0,10.546,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,51.0,10.658,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,57.0,10.213000000000001,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,69.0,11.109000000000002,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,50.0,9.692,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,46.0,9.126999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,54.0,10.104,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,41.0,8.812,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,57.0,10.997,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,51.0,9.801,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,51.0,10.177000000000001,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,52.0,9.923,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,51.0,12.645000000000001,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,53.0,10.588999999999999,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,66.0,10.902000000000001,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,56.0,10.504999999999999,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.6698606, 12.5653532), (55.6693638, 12.5648198)]"
commute,42.0,8.906999999999998,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,50.0,10.081999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,57.0,10.299,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,52.0,10.296999999999999,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,61.0,10.897,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,69.0,11.088,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,62.0,11.413,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,71.0,11.181000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,57.0,10.238,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.66939, 12.557971)]"
commute,51.0,10.156,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,66.0,10.761000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6698606, 12.5653532), (55.6693638, 12.5648198)]"
commute,50.0,10.780999999999999,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,44.0,9.238999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,66.0,11.251999999999999,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,43.0,8.600000000000001,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,52.0,12.774000000000001,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,60.0,10.489999999999998,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,47.0,10.229999999999999,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,48.0,10.366,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.6692984, 12.5705032), (55.666838, 12.56796)]"
commute,60.0,10.656,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,53.0,9.988999999999999,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,53.0,12.654,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,40.0,9.404,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,57.0,10.636000000000001,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,41.0,8.357000000000001,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,55.0,10.772,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.6730796, 12.5714989), (55.673452, 12.571624)]"
commute,56.0,10.092,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,56.0,10.382,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,54.0,10.686,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,57.0,10.132,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,44.0,9.602,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,62.0,11.387,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,56.0,10.983,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,50.0,12.622,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,57.0,10.26,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,42.0,9.684,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,52.0,9.792,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,48.0,9.6,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,57.0,10.314,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,42.0,9.684,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,56.0,10.541999999999998,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,47.0,9.254,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,56.0,11.524,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,38.0,9.277,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,41.0,8.833,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,42.0,8.914,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,39.0,9.182,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.6730796, 12.5714989), (55.673452, 12.571624)]"
commute,76.0,11.621,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,71.0,11.181000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,58.0,12.589,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,46.0,9.126999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,42.0,9.422,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,47.0,9.062999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6741663, 12.5635193), (55.6741057, 12.5636482)]"
commute,53.0,10.309,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,41.0,8.357000000000001,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,60.0,10.489999999999998,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,62.0,10.6,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.6692984, 12.5705032), (55.666838, 12.56796)]"
commute,56.0,10.553999999999998,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,54.0,9.911999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,44.0,8.883999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,48.0,10.347,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,51.0,10.156,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,44.0,8.883999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,60.0,10.546,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,53.0,10.799000000000001,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6730796, 12.5714989), (55.673452, 12.571624)]"
commute,47.0,10.223,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.6698606, 12.5653532), (55.6693638, 12.5648198)]"
commute,46.0,10.299999999999999,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,41.0,9.62,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,52.0,10.615,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,51.0,10.429,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.6730796, 12.5714989), (55.673452, 12.571624)]"
commute,60.0,10.311,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,48.0,9.975,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,56.0,10.092,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,60.0,11.056999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,48.0,10.394,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,52.0,9.799999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,45.0,9.004,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,63.0,11.072,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,48.0,10.383,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.66939, 12.557971)]"
commute,53.0,10.373999999999999,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,47.0,9.4,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6698606, 12.5653532), (55.6693638, 12.5648198)]"
commute,52.0,10.623999999999999,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,56.0,10.092,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,49.0,10.395999999999999,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,44.0,9.238999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,70.0,11.198,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,51.0,10.200999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6692984, 12.5705032), (55.666838, 12.56796)]"
commute,45.0,9.668,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,79.0,11.963000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,48.0,9.196,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,51.0,9.539,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,43.0,8.965,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,63.0,11.283999999999999,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,50.0,9.726999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,49.0,10.054,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,61.0,11.599,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,41.0,8.357000000000001,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,56.0,10.173000000000002,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,60.0,10.866,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,39.0,9.341,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,43.0,9.747,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,55.0,9.956999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,59.0,10.773,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.6692984, 12.5705032), (55.666838, 12.56796)]"
commute,46.0,9.126999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,60.0,10.656,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,57.0,14.44,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6741663, 12.5635193), (55.6741057, 12.5636482)]"
commute,51.0,9.801,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,50.0,10.368,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.6730796, 12.5714989), (55.673452, 12.571624)]"
commute,53.0,10.309000000000001,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,64.0,10.61,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,47.0,9.481,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,50.0,10.515,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.6698606, 12.5653532), (55.6682692, 12.56406)]"
commute,47.0,10.283999999999999,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,52.0,9.812,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,60.0,10.544,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,50.0,10.081999999999999,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,60.0,10.420000000000002,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,50.0,9.726999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,58.0,12.589,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,52.0,9.82,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,54.0,9.746,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,49.0,9.735,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,55.0,10.044000000000002,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,53.0,9.911,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,69.0,11.041,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,53.0,10.734,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,42.0,9.422,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,54.0,9.911999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,54.0,10.4,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,44.0,10.172999999999998,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,63.0,10.245,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6772497, 12.5666315), (55.6772619, 12.5644446)]"
commute,52.0,10.615,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,63.0,11.022,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,63.0,10.691,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,61.0,10.379999999999999,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,65.0,10.488,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,58.0,14.223999999999998,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,69.0,11.114,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,54.0,10.104,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,44.0,9.548,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,63.0,10.909,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,41.0,9.892999999999999,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.6698606, 12.5653532), (55.6693638, 12.5648198)]"
commute,48.0,9.246999999999998,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,54.0,10.104,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,66.0,11.872,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,59.0,13.256,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,41.0,8.357000000000001,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,53.0,9.911,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,45.0,10.248999999999999,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.6698606, 12.5653532), (55.669097, 12.562643)]"
commute,53.0,9.988999999999999,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.6749322, 12.5693379), (55.6733426, 12.5690422)]"
commute,55.0,9.963000000000001,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,52.0,9.82,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6689364, 12.5712099), (55.666485, 12.569652)]"
commute,44.0,9.279,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,53.0,10.345,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,64.0,11.530000000000001,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.670634, 12.5580782), (55.66615, 12.557382)]"
commute,63.0,10.546,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.6689364, 12.5712099), (55.6666804, 12.5708453)]"
commute,51.0,10.156,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,49.0,10.395999999999999,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6722248, 12.5629632), (55.6713398, 12.5615925)]"
commute,50.0,9.68,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.6698606, 12.5653532), (55.6678995, 12.5629497)]"
commute,53.0,10.652999999999999,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,57.0,11.047,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.670634, 12.5580782), (55.6656956, 12.5602966)]"
commute,45.0,9.297999999999998,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.6741663, 12.5635193), (55.6741057, 12.5636482)]"
commute,50.0,10.103,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.670634, 12.5580782), (55.669991, 12.5571178)]"
commute,50.0,10.444999999999999,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
commute,49.0,9.384,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.6765075, 12.5621158), (55.675924, 12.561038)]"
commute,79.0,11.963000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.6687643, 12.5519075), (55.6735, 12.553083)]"
commute,51.0,9.837,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.670634, 12.5580782), (55.670683, 12.556116)]"
commute,55.0,9.945999999999998,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.670634, 12.5580782), (55.66939, 12.557971)]"
commute,53.0,10.724000000000002,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.670634, 12.5580782), (55.670763, 12.560133)]"
commute,45.0,9.668,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.6730796, 12.5714989), (55.671789, 12.569935)]"
