node_id,lat,lon,municipality,region,type
commute_bus_depart_33,55.7170076,12.4882106,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_depart_33,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_depart_33,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_depart_33,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_depart_33,55.7309285,12.4977288,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6689364,12.5712099,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6692984,12.5705032,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6689364,12.5712099,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6687643,12.5519075,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6698606,12.5653532,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6765075,12.5621158,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6698606,12.5653532,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6687643,12.5519075,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6749322,12.5693379,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6730796,12.5714989,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6689364,12.5712099,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6741663,12.5635193,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6749322,12.5693379,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6730796,12.5714989,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6698606,12.5653532,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6698606,12.5653532,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6689364,12.5712099,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6698606,12.5653532,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6772497,12.5666315,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6722248,12.5629632,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6730796,12.5714989,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.6772497,12.5666315,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_arrival_33,55.670634,12.5580782,Københavns Kommune,Region Hovedstaden,bus_stop
local_train_stop,55.70956274448479,12.46383995872404,n/a,n/a,n/a
alt_commute_bus_depart_88,55.7185397,12.4809436,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7212891,12.4809905,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7212891,12.4809905,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7221804,12.4715791,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7170076,12.4882106,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_depart_88,55.7309285,12.4977288,Københavns Kommune,Region Hovedstaden,bus_stop
alt_commute_bus_arrival_88,55.709286,12.4638295,n/a,n/a,bus_stop
alt_commute_train_depart_54,55.7103127,12.4632263,n/a,n/a,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6653457,12.5592374,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6653457,12.5592374,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6649803,12.5597576,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6766343,12.562427,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6649803,12.5597576,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6766343,12.562427,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6653457,12.5592374,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6649803,12.5597576,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
