conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.658789,12.291355,55.659909,12.299289,12,4,9.0,0.681
walk,inner,frontier,55.65421,12.279603,55.659909,12.299289,13,4,28.0,2.0
walk,inner,frontier,55.6557199,12.2972695,55.659909,12.299289,14,4,9.0,0.644
walk,inner,frontier,55.653646,12.2898757,55.659909,12.299289,15,4,16.0,1.2
walk,inner,frontier,55.6531224,12.2879316,55.659909,12.299289,16,4,19.0,1.4
walk,inner,frontier,55.6517731,12.3009052,55.659909,12.299289,17,4,21.0,1.6
walk,inner,frontier,55.648932,12.286933,55.659909,12.299289,18,4,32.0,2.4
walk,inner,frontier,55.649758,12.285941,55.659909,12.299289,19,4,31.0,2.3
walk,inner,frontier,55.65882,12.289866,55.6481983,12.2743818,10,5,32.0,2.3
walk,inner,frontier,55.6538,12.29575,55.6481983,12.2743818,11,5,29.0,2.2
walk,inner,frontier,55.658789,12.291355,55.6481983,12.2743818,12,5,34.0,2.4
walk,inner,frontier,55.65421,12.279603,55.6481983,12.2743818,13,5,21.0,1.6
walk,inner,frontier,55.6557199,12.2972695,55.6481983,12.2743818,14,5,32.0,2.4
walk,inner,frontier,55.653646,12.2898757,55.6481983,12.2743818,15,5,25.0,1.8
walk,inner,frontier,55.6531224,12.2879316,55.6481983,12.2743818,16,5,22.0,1.7
walk,inner,frontier,55.6517731,12.3009052,55.6481983,12.2743818,17,5,33.0,2.4
walk,inner,frontier,55.648932,12.286933,55.6481983,12.2743818,18,5,17.0,1.3
walk,inner,frontier,55.649758,12.285941,55.6481983,12.2743818,19,5,19.0,1.4
walk,inner,frontier,55.65882,12.289866,55.6528,12.300347,10,6,17.0,1.3
walk,inner,frontier,55.6538,12.29575,55.6528,12.300347,11,6,8.0,0.606
walk,inner,frontier,55.658789,12.291355,55.6528,12.300347,12,6,16.0,1.2
walk,inner,frontier,55.65421,12.279603,55.6528,12.300347,13,6,25.0,1.9
walk,inner,frontier,55.6557199,12.2972695,55.6528,12.300347,14,6,6.0,0.438
walk,inner,frontier,55.653646,12.2898757,55.6528,12.300347,15,6,11.0,0.892
walk,inner,frontier,55.6531224,12.2879316,55.6528,12.300347,16,6,14.0,1.1
walk,inner,frontier,55.6517731,12.3009052,55.6528,12.300347,17,6,7.0,0.562
walk,inner,frontier,55.648932,12.286933,55.6528,12.300347,18,6,18.0,1.4
walk,inner,frontier,55.649758,12.285941,55.6528,12.300347,19,6,18.0,1.3
walk,inner,frontier,55.65882,12.289866,55.6515566,12.2743899,10,7,23.0,1.6
walk,inner,frontier,55.6538,12.29575,55.6515566,12.2743899,11,7,21.0,1.6
walk,inner,frontier,55.658789,12.291355,55.6515566,12.2743899,12,7,24.0,1.7
walk,inner,frontier,55.65421,12.279603,55.6515566,12.2743899,13,7,8.0,0.671
walk,inner,frontier,55.6557199,12.2972695,55.6515566,12.2743899,14,7,24.0,1.7
walk,inner,frontier,55.653646,12.2898757,55.6515566,12.2743899,15,7,16.0,1.2
walk,inner,frontier,55.6531224,12.2879316,55.6515566,12.2743899,16,7,14.0,1.1
walk,inner,frontier,55.6517731,12.3009052,55.6515566,12.2743899,17,7,35.0,2.6
walk,inner,frontier,55.648932,12.286933,55.6515566,12.2743899,18,7,27.0,2.0
walk,inner,frontier,55.649758,12.285941,55.6515566,12.2743899,19,7,29.0,2.2
walk,inner,frontier,55.65882,12.289866,55.6594963,12.2845918,10,8,7.0,0.527
walk,inner,frontier,55.6538,12.29575,55.6594963,12.2845918,11,8,25.0,1.8
walk,inner,frontier,55.658789,12.291355,55.6594963,12.2845918,12,8,8.0,0.62
walk,inner,frontier,55.65421,12.279603,55.6594963,12.2845918,13,8,19.0,1.3
walk,inner,frontier,55.6557199,12.2972695,55.6594963,12.2845918,14,8,20.0,1.4
walk,inner,frontier,55.653646,12.2898757,55.6594963,12.2845918,15,8,20.0,1.5
walk,inner,frontier,55.6531224,12.2879316,55.6594963,12.2845918,16,8,19.0,1.3
walk,inner,frontier,55.6517731,12.3009052,55.6594963,12.2845918,17,8,32.0,2.3
walk,inner,frontier,55.648932,12.286933,55.6594963,12.2845918,18,8,32.0,2.3
walk,inner,frontier,55.649758,12.285941,55.6594963,12.2845918,19,8,34.0,2.4
walk,inner,frontier,55.65882,12.289866,55.6431677,12.2815308,10,9,30.0,2.1
walk,inner,frontier,55.6538,12.29575,55.6431677,12.2815308,11,9,27.0,2.0
walk,inner,frontier,55.658789,12.291355,55.6431677,12.2815308,12,9,31.0,2.2
walk,inner,frontier,55.65421,12.279603,55.6431677,12.2815308,13,9,25.0,1.8
walk,inner,frontier,55.6557199,12.2972695,55.6431677,12.2815308,14,9,30.0,2.2
walk,inner,frontier,55.653646,12.2898757,55.6431677,12.2815308,15,9,22.0,1.7
walk,inner,frontier,55.6531224,12.2879316,55.6431677,12.2815308,16,9,20.0,1.5
walk,inner,frontier,55.6517731,12.3009052,55.6431677,12.2815308,17,9,29.0,2.2
walk,inner,frontier,55.648932,12.286933,55.6431677,12.2815308,18,9,14.0,1.0
walk,inner,frontier,55.649758,12.285941,55.6431677,12.2815308,19,9,16.0,1.2
walk,inner,frontier,55.65882,12.289866,55.6569471,12.2853422,20,0,6.0,0.47700000000000004
walk,inner,frontier,55.6538,12.29575,55.6569471,12.2853422,21,0,20.0,1.4
walk,inner,frontier,55.658789,12.291355,55.6569471,12.2853422,22,0,8.0,0.5700000000000001
walk,inner,frontier,55.65421,12.279603,55.6569471,12.2853422,23,0,13.0,0.914
walk,inner,frontier,55.6557199,12.2972695,55.6569471,12.2853422,24,0,15.0,1.1
walk,inner,frontier,55.653646,12.2898757,55.6569471,12.2853422,25,0,14.0,1.0
walk,inner,frontier,55.6531224,12.2879316,55.6569471,12.2853422,26,0,13.0,0.918
walk,inner,frontier,55.6517731,12.3009052,55.6569471,12.2853422,27,0,27.0,2.0
walk,inner,frontier,55.648932,12.286933,55.6569471,12.2853422,28,0,26.0,1.9
walk,inner,frontier,55.649758,12.285941,55.6569471,12.2853422,29,0,28.0,2.0
