conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.718224,12.481611,55.709304,12.498434,10,0,29.0,2.2
walk,inner,frontier,55.7231027,12.477781,55.709304,12.498434,11,0,38.0,2.9
walk,inner,frontier,55.7195844,12.4929897,55.709304,12.498434,12,0,29.0,2.2
walk,inner,frontier,55.7224774,12.4915155,55.709304,12.498434,13,0,26.0,2.0
walk,inner,frontier,55.7157423,12.4924165,55.709304,12.498434,14,0,20.0,1.5
walk,inner,frontier,55.71688,12.479142,55.709304,12.498434,15,0,30.0,2.3
walk,inner,frontier,55.7212206,12.479678,55.709304,12.498434,16,0,35.0,2.7
walk,inner,frontier,55.7195844,12.4929897,55.709304,12.498434,17,0,29.0,2.2
walk,inner,frontier,55.7252379,12.4862241,55.709304,12.498434,18,0,32.0,2.4
walk,inner,frontier,55.719559,12.497372,55.709304,12.498434,19,0,19.0,1.4
walk,inner,frontier,55.718224,12.481611,55.719903,12.484058,10,1,4.0,0.342
walk,inner,frontier,55.7231027,12.477781,55.719903,12.484058,11,1,12.0,0.924
walk,inner,frontier,55.7195844,12.4929897,55.719903,12.484058,12,1,11.0,0.873
walk,inner,frontier,55.7224774,12.4915155,55.719903,12.484058,13,1,15.0,1.1
walk,inner,frontier,55.7157423,12.4924165,55.719903,12.484058,14,1,13.0,0.99
walk,inner,frontier,55.71688,12.479142,55.719903,12.484058,15,1,10.0,0.75
walk,inner,frontier,55.7212206,12.479678,55.719903,12.484058,16,1,6.0,0.441
walk,inner,frontier,55.7195844,12.4929897,55.719903,12.484058,17,1,11.0,0.873
walk,inner,frontier,55.7252379,12.4862241,55.719903,12.484058,18,1,11.0,0.84
walk,inner,frontier,55.719559,12.497372,55.719903,12.484058,19,1,22.0,1.6
walk,inner,frontier,55.718224,12.481611,55.711056,12.498328,10,2,27.0,2.1
walk,inner,frontier,55.7231027,12.477781,55.711056,12.498328,11,2,36.0,2.7
walk,inner,frontier,55.7195844,12.4929897,55.711056,12.498328,12,2,27.0,2.1
walk,inner,frontier,55.7224774,12.4915155,55.711056,12.498328,13,2,24.0,1.8
walk,inner,frontier,55.7157423,12.4924165,55.711056,12.498328,14,2,18.0,1.4
walk,inner,frontier,55.71688,12.479142,55.711056,12.498328,15,2,29.0,2.2
walk,inner,frontier,55.7212206,12.479678,55.711056,12.498328,16,2,33.0,2.5
walk,inner,frontier,55.7195844,12.4929897,55.711056,12.498328,17,2,27.0,2.1
walk,inner,frontier,55.7252379,12.4862241,55.711056,12.498328,18,2,30.0,2.3
walk,inner,frontier,55.719559,12.497372,55.711056,12.498328,19,2,17.0,1.3
walk,inner,frontier,55.718224,12.481611,55.7283339,12.4979742,10,3,30.0,2.2
walk,inner,frontier,55.7231027,12.477781,55.7283339,12.4979742,11,3,26.0,1.9
walk,inner,frontier,55.7195844,12.4929897,55.7283339,12.4979742,12,3,29.0,2.2
walk,inner,frontier,55.7224774,12.4915155,55.7283339,12.4979742,13,3,15.0,1.1
walk,inner,frontier,55.7157423,12.4924165,55.7283339,12.4979742,14,3,35.0,2.6
walk,inner,frontier,55.71688,12.479142,55.7283339,12.4979742,15,3,33.0,2.4
walk,inner,frontier,55.7212206,12.479678,55.7283339,12.4979742,16,3,25.0,1.8
walk,inner,frontier,55.7195844,12.4929897,55.7283339,12.4979742,17,3,29.0,2.2
walk,inner,frontier,55.7252379,12.4862241,55.7283339,12.4979742,18,3,16.0,1.2
walk,inner,frontier,55.719559,12.497372,55.7283339,12.4979742,19,3,15.0,1.1
walk,inner,frontier,55.718224,12.481611,55.7297442,12.4803458,10,4,27.0,2.0
walk,inner,frontier,55.7231027,12.477781,55.7297442,12.4803458,11,4,17.0,1.2
walk,inner,frontier,55.7195844,12.4929897,55.7297442,12.4803458,12,4,30.0,2.2
walk,inner,frontier,55.7224774,12.4915155,55.7297442,12.4803458,13,4,19.0,1.5
walk,inner,frontier,55.7157423,12.4924165,55.7297442,12.4803458,14,4,34.0,2.5
walk,inner,frontier,55.71688,12.479142,55.7297442,12.4803458,15,4,29.0,2.1
walk,inner,frontier,55.7212206,12.479678,55.7297442,12.4803458,16,4,21.0,1.6
walk,inner,frontier,55.7195844,12.4929897,55.7297442,12.4803458,17,4,30.0,2.2
walk,inner,frontier,55.7252379,12.4862241,55.7297442,12.4803458,18,4,13.0,1.0
walk,inner,frontier,55.719559,12.497372,55.7297442,12.4803458,19,4,26.0,2.0
walk,inner,frontier,55.718224,12.481611,55.727744,12.498998,10,5,31.0,2.3
walk,inner,frontier,55.7231027,12.477781,55.727744,12.498998,11,5,27.0,2.0
walk,inner,frontier,55.7195844,12.4929897,55.727744,12.498998,12,5,30.0,2.2
walk,inner,frontier,55.7224774,12.4915155,55.727744,12.498998,13,5,15.0,1.1
walk,inner,frontier,55.7157423,12.4924165,55.727744,12.498998,14,5,36.0,2.7
walk,inner,frontier,55.71688,12.479142,55.727744,12.498998,15,5,34.0,2.5
walk,inner,frontier,55.7212206,12.479678,55.727744,12.498998,16,5,26.0,1.9
walk,inner,frontier,55.7195844,12.4929897,55.727744,12.498998,17,5,30.0,2.2
walk,inner,frontier,55.7252379,12.4862241,55.727744,12.498998,18,5,16.0,1.2
walk,inner,frontier,55.719559,12.497372,55.727744,12.498998,19,5,15.0,1.1
walk,inner,frontier,55.718224,12.481611,55.7116328,12.5033311,10,6,26.0,2.0
walk,inner,frontier,55.7231027,12.477781,55.7116328,12.5033311,11,6,35.0,2.7
walk,inner,frontier,55.7195844,12.4929897,55.7116328,12.5033311,12,6,26.0,2.0
walk,inner,frontier,55.7224774,12.4915155,55.7116328,12.5033311,13,6,22.0,1.6
walk,inner,frontier,55.7157423,12.4924165,55.7116328,12.5033311,14,6,17.0,1.3
walk,inner,frontier,55.71688,12.479142,55.7116328,12.5033311,15,6,29.0,2.2
walk,inner,frontier,55.7212206,12.479678,55.7116328,12.5033311,16,6,32.0,2.4
walk,inner,frontier,55.7195844,12.4929897,55.7116328,12.5033311,17,6,26.0,2.0
walk,inner,frontier,55.7252379,12.4862241,55.7116328,12.5033311,18,6,28.0,2.1
walk,inner,frontier,55.719559,12.497372,55.7116328,12.5033311,19,6,15.0,1.1
walk,inner,frontier,55.718224,12.481611,55.710362,12.473834,10,7,17.0,1.3
walk,inner,frontier,55.7231027,12.477781,55.710362,12.473834,11,7,26.0,2.0
walk,inner,frontier,55.7195844,12.4929897,55.710362,12.473834,12,7,28.0,2.1
walk,inner,frontier,55.7224774,12.4915155,55.710362,12.473834,13,7,36.0,2.6
walk,inner,frontier,55.7157423,12.4924165,55.710362,12.473834,14,7,23.0,1.7
walk,inner,frontier,55.71688,12.479142,55.710362,12.473834,15,7,14.0,1.1
walk,inner,frontier,55.7212206,12.479678,55.710362,12.473834,16,7,21.0,1.6
walk,inner,frontier,55.7195844,12.4929897,55.710362,12.473834,17,7,28.0,2.1
walk,inner,frontier,55.7252379,12.4862241,55.710362,12.473834,18,7,33.0,2.4
walk,inner,frontier,55.719559,12.497372,55.710362,12.473834,19,7,43.0,3.2
walk,inner,frontier,55.718224,12.481611,55.724941,12.471797,10,8,16.0,1.2
walk,inner,frontier,55.7231027,12.477781,55.724941,12.471797,11,8,6.0,0.47900000000000004
walk,inner,frontier,55.7195844,12.4929897,55.724941,12.471797,12,8,25.0,1.9
walk,inner,frontier,55.7224774,12.4915155,55.724941,12.471797,13,8,23.0,1.6
walk,inner,frontier,55.7157423,12.4924165,55.724941,12.471797,14,8,28.0,2.1
walk,inner,frontier,55.71688,12.479142,55.724941,12.471797,15,8,18.0,1.3
walk,inner,frontier,55.7212206,12.479678,55.724941,12.471797,16,8,13.0,0.986
walk,inner,frontier,55.7195844,12.4929897,55.724941,12.471797,17,8,25.0,1.9
walk,inner,frontier,55.7252379,12.4862241,55.724941,12.471797,18,8,19.0,1.4
walk,inner,frontier,55.719559,12.497372,55.724941,12.471797,19,8,30.0,2.2
walk,inner,frontier,55.718224,12.481611,55.7158366,12.5033322,10,9,25.0,1.9
walk,inner,frontier,55.7231027,12.477781,55.7158366,12.5033322,11,9,33.0,2.5
walk,inner,frontier,55.7195844,12.4929897,55.7158366,12.5033322,12,9,24.0,1.9
walk,inner,frontier,55.7224774,12.4915155,55.7158366,12.5033322,13,9,16.0,1.2
walk,inner,frontier,55.7157423,12.4924165,55.7158366,12.5033322,14,9,15.0,1.2
walk,inner,frontier,55.71688,12.479142,55.7158366,12.5033322,15,9,28.0,2.1
walk,inner,frontier,55.7212206,12.479678,55.7158366,12.5033322,16,9,31.0,2.3
walk,inner,frontier,55.7195844,12.4929897,55.7158366,12.5033322,17,9,24.0,1.9
walk,inner,frontier,55.7252379,12.4862241,55.7158366,12.5033322,18,9,22.0,1.7
walk,inner,frontier,55.719559,12.497372,55.7158366,12.5033322,19,9,9.0,0.7000000000000001
walk,inner,frontier,55.718224,12.481611,55.7252054,12.4687126,20,0,19.0,1.4
walk,inner,frontier,55.7231027,12.477781,55.7252054,12.4687126,21,0,9.0,0.662
walk,inner,frontier,55.7195844,12.4929897,55.7252054,12.4687126,22,0,28.0,2.1
walk,inner,frontier,55.7224774,12.4915155,55.7252054,12.4687126,23,0,25.0,1.8
walk,inner,frontier,55.7157423,12.4924165,55.7252054,12.4687126,24,0,30.0,2.3
walk,inner,frontier,55.71688,12.479142,55.7252054,12.4687126,25,0,20.0,1.5
walk,inner,frontier,55.7212206,12.479678,55.7252054,12.4687126,26,0,15.0,1.2
walk,inner,frontier,55.7195844,12.4929897,55.7252054,12.4687126,27,0,28.0,2.1
walk,inner,frontier,55.7252379,12.4862241,55.7252054,12.4687126,28,0,21.0,1.6
walk,inner,frontier,55.719559,12.497372,55.7252054,12.4687126,29,0,32.0,2.3
